orphan_type,identifier,name,details
entry_without_cross_reference,MAGIA_E_MALEDIZIONI/Maledizioni_e_Fatture/la_fattura_della_bestia_179fcc56053e458e.json,La Fattura della Bestia,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,MAGIA_E_MALEDIZIONI/Maledizioni_e_Fatture/la_fortuna_del_diavolo_10f5bb435e1543ac.json,La Fortuna del Diavolo,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,MAGIA_E_MALEDIZIONI/Maledizioni_e_Fatture/maledizione_della_temperanza_abc6dfbc44f1f138.json,Maledizione della Temperanza,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,MAGIA_E_MALEDIZIONI/Necromanzia/incantesimo_necromante_restaurare_cadavere_5d3ff6e580255e2b.json,Incantesimo Necromante: Restaurare Cadavere,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,MAGIA_E_MALEDIZIONI/Segni/scudo_attivo_0b7c0404e84dc3e7.json,Scudo Attivo,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,MAGIA_E_MALEDIZIONI/Segni/spazzata_aard_21d00910b05b6578.json,Spazzata Aard,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Ferite_Critiche/braccio_fratturato_c43d40283cadfc58.json,Braccio Fratturato,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Ferite_Critiche/danni_cardiaci_84a62a32b81c1bf7.json,Danni Cardiaci,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Ferite_Critiche/decapitazione_48213ccc67a7dff4.json,Decapitazione,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Ferite_Critiche/milza_lesionata_1dba2b6dcf9b9e19.json,Milza Lesionata,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Ferite_Critiche/shock_settico_e7ea9dfa3a6292a0.json,Shock Settico,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Ferite_Critiche/spina_dorsale_spezzata_360dba105834c152.json,Spina Dorsale Spezzata,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Geografia/ofier_c1d2e3f4a5b67890.json,Ofier,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/indizio_analisi_mistica_fb6942739a142b62.json,Indizio: Analisi Mistica,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/indizio_interrogatorio_b067fc056aba735e.json,Indizio: Interrogatorio,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/indizio_pedinare_98fe71e7c73150cd.json,Indizio: Pedinare,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/indizio_seguire_il_denaro_92174a85f82a1b87.json,Indizio: Seguire il denaro,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/ostacolo_autorita_86d4423ceffdcace.json,Ostacolo: Autorità,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/ostacolo_cospirazione_b5aa1beb8e07d0e8.json,Ostacolo: Cospirazione,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/ostacolo_distrazione_622b492bf7824363.json,Ostacolo: Distrazione,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/ostacolo_esaurimento_b1d1df0dad73a35b.json,Ostacolo: Esaurimento,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/ostacolo_falsa_pista_341f7b12c4e07476.json,Ostacolo: Falsa Pista,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/ostacolo_indizio_mancante_ce029b5c84888980.json,Ostacolo: Indizio Mancante,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/ostacolo_passaggio_del_tempo_36d321ee48c8a391.json,Ostacolo: Passaggio del Tempo,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/ostacolo_pessimo_ambiente_52c3a68543a3cbf5.json,Ostacolo: Pessimo Ambiente,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/ostacolo_pettegolezzi_dba3a111155e7cea.json,Ostacolo: Pettegolezzi,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/ostacolo_situazione_poco_familiare_c4224cb7a9048f6f.json,Ostacolo: Situazione Poco Familiare,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/regola_indagini_complessita_mistero_1e045428b800d9b6.json,Regola Indagini: Complessità Mistero,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Investigazioni/regola_indagini_focus_133b036eed4bde87.json,Regola Indagini: Focus,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Lore_e_Racconti/peculiarita_delle_locande_ecf4e1ed4c22662c.json,Peculiarità delle Locande,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Lore_e_Racconti/tipi_di_locali_e_taverne_519dd197ce334269.json,Tipi di Locali e Taverne,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Lore_e_Racconti/la_vita_da_mago_738e4e337f02c0af.json,La Vita da Mago,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Lore_e_Racconti/lore_linee_geomantiche_elemento_aria_8ce2e2491e3e4854.json,Lore: Linee Geomantiche — Elemento Aria,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Lore_e_Racconti/lore_linee_geomantiche_elemento_fuoco_8134c5e015861d67.json,Lore: Linee Geomantiche — Elemento Fuoco,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Lore_e_Racconti/lore_linee_geomantiche_elemento_terra_14e141aed1808487.json,Lore: Linee Geomantiche — Elemento Terra,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Lore_e_Racconti/lore_linee_geomantiche_preti_e_druidi_1c4488d356be8b07.json,Lore: Linee Geomantiche — Preti e Druidi,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/armigero_e5c6686a4c2bd8bc.json,Armigero,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/mago_dd33b84e1e8560b8.json,Mago,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/villico_0651944f5f66f3fb.json,Villico,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/contraffazione_eaa35432d5329a08.json,Contraffazione,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/deduzione_bdc543342cfc257f.json,Deduzione,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/esibirsi_cb6eec2da16f2934.json,Esibirsi,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/fabbricare_trappole_811f06949c0e223b.json,Fabbricare Trappole,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/fervore_a6b7c8d9e0f1a2b3.json,Fervore,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/guardiano_del_bosco_f6a7b8c9d0e1f2a3.json,Guardiano del Bosco,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/iniziato_degli_dei_1a2b3c4d5e6f7a8b.json,Iniziato degli Dei,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/leggere_la_natura_f8a9b0c1d2e3f4a5.json,Leggere la Natura,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/linguaggio_lingua_antica_d5e513cfba00d5d5.json,Linguaggio: Lingua Antica,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/linguaggio_lingua_comune_2574c290a64b4e31.json,Linguaggio: Lingua Comune,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/linguaggio_nanico_158766ff2e804669.json,Linguaggio: Nanico,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/mischia_9985644d9354a4d0.json,Mischia,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/misteri_del_culto_c0d1e2f3a4b5c6d7.json,Misteri del Culto,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/navigazione_d40561485e4f1ad1.json,Navigazione,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/patto_animale_d8e9f0a1b2c3d4e5.json,Patto Animale,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/prestidigitazione_8edaff803df41fb4.json,Prestidigitazione,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/preveggenza_d2e3f4a5b6c7d8e9.json,Preveggenza,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/rissa_bc857c992af634f2.json,Rissa,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/sangue_e_ossa_e6f7a8b9c0d1e2f3.json,Sangue e Ossa,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/sensibilita_d9c91689d82daf96.json,Sensibilità,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/tattica_3f60b7f63590d334.json,Tattica,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Professioni_e_Abilita/tempra_0b9c99bed937928b.json,Tempra,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Tabelle_Operative/critici_complicati_02c0c3792d885d94.json,Critici Complicati,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Tabelle_Operative/critici_difficili_d0c2238c3d20ebd9.json,Critici Difficili,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Tabelle_Operative/critici_mortali_79b6dc01eaf17a13.json,Critici Mortali,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Tabelle_Operative/critici_semplici_c643d9ff271bd482.json,Critici Semplici,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Tabelle_Operative/fumble_disarmato_f75b23dcf048c0be.json,Fumble - Disarmato,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Tabelle_Operative/fumble_distanza_ae00243fc142a619.json,Fumble - Distanza,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Tabelle_Operative/fumble_mischia_attacco_d6c16bcb964b9506.json,Fumble - Mischia Attacco,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Tabelle_Operative/fumble_mischia_difesa_60d8bc6889149124.json,Fumble - Mischia Difesa,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Tabelle_Operative/effetti_dei_disastri_elementali_bec74067a0c6a0bc.json,Effetti dei Disastri Elementali,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Tabelle_Operative/esiti_dei_disastri_magici_mago_d020eeb9d502c6d6.json,Esiti dei Disastri Magici — Mago,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Tabelle_Operative/pericoli_della_necromanzia_590ac631fd075864.json,Pericoli della Necromanzia,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Trofei/Trofeo_Elementale_2595fc12d1dd4c0c.json,Trofeo: Elementale (Ghiaccio),Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Trofei/Trofeo_Elementale_97a3d63632854a98.json,Trofeo: Elementale (Terra),Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Trofei/Trofeo_Elementale_98cae0cec2de53fd.json,Trofeo: Elementale (Fuoco),Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Trofei/Trofeo_Grifone_b9b3a184b1214ca0.json,Trofeo: Grifone,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Trofei/Trofeo_Immagini_74187e96cb4f4aee.json,Trofeo: [Immagini,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Trofei/Trofeo_Immagini_7c0ca396379a4320.json,Trofeo: [Immagini,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Trofei/Trofeo_Succube_12e890dc61674d19.json,Trofeo: Succube,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Trofei/Trofeo_Viverna_073ea58863fdce50.json,Trofeo: Viverna,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
entry_without_cross_reference,REGOLAMENTO_E_NARRATIVA/Trofei/Trofeo_Wraith_Diurno_5491e81a30c34f2c.json,Trofeo: Wraith Diurno,Isolated entry: has no inbound or outbound cross-references or semantic links in the entire compendium.
