"Status","Name","File","Path"
"?? PLACEHOLDER","Megascopio","megascopio_13e42d98e4fcfe05.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\megascopio_13e42d98e4fcfe05.json"
"?? PLACEHOLDER","Megascopio","Megascopio_2b8a95090d518ef0.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Megascopio_2b8a95090d518ef0.json"
"?? PLACEHOLDER","Messaggero","Messaggero_a93f7606b2a742c6.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Messaggero_a93f7606b2a742c6.json"
"?? PLACEHOLDER","Messer Elfico","Messer_Elfico_000c6c06cba95144.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Messer_Elfico_000c6c06cba95144.json"
"?? PLACEHOLDER","Miele Bianco","Miele_Bianco_795c57fc484a8ddc.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Miele_Bianco_795c57fc484a8ddc.json"
"?? PLACEHOLDER","Morte Rossa","Morte_Rossa_d9e0f1a2b3c4d5e6.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Morte_Rossa_d9e0f1a2b3c4d5e6.json"
"?? PLACEHOLDER","Mulo","Mulo_a2528405116aa117.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Mulo_a2528405116aa117.json"
"?? PLACEHOLDER","Munizioni Bodkin","Munizioni_Bodkin_e0a1b2c3d4e5f604.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Munizioni_Bodkin_e0a1b2c3d4e5f604.json"
"?? PLACEHOLDER","Munizioni Da Impatto Naniche","Munizioni_Da_Impatto_Naniche_e0a1b2c3d4e5f609.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Munizioni_Da_Impatto_Naniche_e0a1b2c3d4e5f609.json"
"?? PLACEHOLDER","Munizioni Esplosive","Munizioni_Esplosive_e0a1b2c3d4e5f607.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Munizioni_Esplosive_e0a1b2c3d4e5f607.json"
"?? PLACEHOLDER","Munizioni Multiple","Munizioni_Multiple_e0a1b2c3d4e5f605.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Munizioni_Multiple_e0a1b2c3d4e5f605.json"
"?? PLACEHOLDER","Munizioni Normali","Munizioni_Normali_e0a1b2c3d4e5f601.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Munizioni_Normali_e0a1b2c3d4e5f601.json"
"?? PLACEHOLDER","Munizioni Punta Larga","Munizioni_Punta_Larga_e0a1b2c3d4e5f603.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Munizioni_Punta_Larga_e0a1b2c3d4e5f603.json"
"?? PLACEHOLDER","Munizioni Smussate","Munizioni_Smussate_e0a1b2c3d4e5f602.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Munizioni_Smussate_e0a1b2c3d4e5f602.json"
"?? PLACEHOLDER","Munizioni Sventratrici Elfiche","Munizioni_Sventratrici_Elfiche_e0a1b2c3d4e5f608.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Munizioni_Sventratrici_Elfiche_e0a1b2c3d4e5f608.json"
"?? PLACEHOLDER","Munizioni Traccianti","Munizioni_Traccianti_e0a1b2c3d4e5f606.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Munizioni_Traccianti_e0a1b2c3d4e5f606.json"
"?? PLACEHOLDER","Nave a Vela","Nave_a_Vela_44e2a65000502ab3.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Nave_a_Vela_44e2a65000502ab3.json"
"?? PLACEHOLDER","Occhio di Nehaleni","Occhio_di_Nehaleni_4cd4a6d4be4161ff.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Occhio_di_Nehaleni_4cd4a6d4be4161ff.json"
"?? PLACEHOLDER","Occhio di Nehaleni","occhio_di_nehaleni_a38f3a63ea33f8f4.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\occhio_di_nehaleni_a38f3a63ea33f8f4.json"
"?? PLACEHOLDER","Occorrente per Scrivere","Occorrente_per_Scrivere_7f0e91b83500995e.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Occorrente_per_Scrivere_7f0e91b83500995e.json"
"?? PLACEHOLDER","Ogh'r","Ogh'r_e0f1a2b3c4d5e6f7.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Ogh'r_e0f1a2b3c4d5e6f7.json"
"?? PLACEHOLDER","Orca Assassina","Orca_Assassina_16f2284f9b0e8d8b.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Orca_Assassina_16f2284f9b0e8d8b.json"
"?? PLACEHOLDER","Orione","Orione_6c74f2fb56bb446d.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Orione_6c74f2fb56bb446d.json"
"?? PLACEHOLDER","Paglia sul Pavimento","Paglia_sul_Pavimento_3b88c9437acfb438.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Paglia_sul_Pavimento_3b88c9437acfb438.json"
"?? PLACEHOLDER","Pala","Pala_0009c778f870b921.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Pala_0009c778f870b921.json"
"?? PLACEHOLDER","Palvese","Palvese_1d9b657ce3bc488e.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Palvese_1d9b657ce3bc488e.json"
"?? PLACEHOLDER","Palvese Nilfgaardiano","Palvese_Nilfgaardiano_9385cb1c78594f42.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Palvese_Nilfgaardiano_9385cb1c78594f42.json"
"?? PLACEHOLDER","Paraocchi","Paraocchi_9afc4de06080b8e3.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Paraocchi_9afc4de06080b8e3.json"
"?? PLACEHOLDER","Paraocchi da Corsa","Paraocchi_da_Corsa_25c1c9e6f2029e8d.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Paraocchi_da_Corsa_25c1c9e6f2029e8d.json"
"?? PLACEHOLDER","Partigiana","Partigiana.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\racconti\witcher-weapons-racconti\Partigiana.json"
"?? PLACEHOLDER","Pasto Semplice","Pasto_Semplice_b6ee0b090a412f5e.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Pasto_Semplice_b6ee0b090a412f5e.json"
"?? PLACEHOLDER","Pedaggio di Accesso","Pedaggio_di_Accesso_6decda85e94594ed.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Pedaggio_di_Accesso_6decda85e94594ed.json"
"?? PLACEHOLDER","Picchetti (??5)","Picchetti_5_1267697207ac492c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Picchetti_5_1267697207ac492c.json"
"?? PLACEHOLDER","Pietra Allarme (Pietra del Potere)","Pietra_Allarme__Pietra_del_Potere__b5a6c68e3b740061.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Pietra_Allarme__Pietra_del_Potere__b5a6c68e3b740061.json"
"?? PLACEHOLDER","Pietra Arco (Pietra del Potere)","Pietra_Arco__Pietra_del_Potere__504739bd969565fb.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Pietra_Arco__Pietra_del_Potere__504739bd969565fb.json"
"?? PLACEHOLDER","Pietra dell'Illusione (Pietra del Potere)","Pietra_dellIllusione__Pietra_del_Potere__8837809dbc898944.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Pietra_dellIllusione__Pietra_del_Potere__8837809dbc898944.json"
"?? PLACEHOLDER","Pietra Guardiana: Allarme","pietra_guardiana__allarme_3dec698af9a63db7.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\pietra_guardiana__allarme_3dec698af9a63db7.json"
"?? PLACEHOLDER","Pietra Guardiana: Arco","pietra_guardiana__arco_0dd83399889c716a.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\pietra_guardiana__arco_0dd83399889c716a.json"
"?? PLACEHOLDER","Pietra Guardiana: Illusione","pietra_guardiana__illusione_cdb9a91dadf23e9b.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\pietra_guardiana__illusione_cdb9a91dadf23e9b.json"
"?? PLACEHOLDER","Pipa","Pipa_6590330f21dc441d.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Pipa_6590330f21dc441d.json"
"?? PLACEHOLDER","Plancia da Poker con Dadi","Plancia_da_Poker_con_Dadi_0fecb247b05c8e55.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Plancia_da_Poker_con_Dadi_0fecb247b05c8e55.json"
"?? PLACEHOLDER","Portale Fisso","portale_fisso_29a6b8a3db86850e.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\portale_fisso_29a6b8a3db86850e.json"
"?? PLACEHOLDER","Portale Fisso","Portale_Fisso_aeb5cfffb10950bb.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Portale_Fisso_aeb5cfffb10950bb.json"
"?? PLACEHOLDER","Profumo / Acqua di Colonia","Profumo_-_Acqua_di_Colonia_9813c3ad8c118fde.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Profumo_-_Acqua_di_Colonia_9813c3ad8c118fde.json"
"?? PLACEHOLDER","Prostituta","Prostituta_f00be6bd9788f9b9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Prostituta_f00be6bd9788f9b9.json"
"?? PLACEHOLDER","Pugnale","Pugnale_08c8bc3916a44ba5.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Pugnale_08c8bc3916a44ba5.json"
"?? PLACEHOLDER","Pugnale di Diaspro Sang.","Pugnale_di_Diaspro_Sang._004c9f9702b73e28.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Pugnale_di_Diaspro_Sang._004c9f9702b73e28.json"
"?? PLACEHOLDER","Quadrifoglio","quadrifoglio_795428b64d9a743c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-magic-items\quadrifoglio_795428b64d9a743c.json"
"?? PLACEHOLDER","Quadrifoglio","Quadrifoglio_b8d5a8deddba2326.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\caos\witcher-special-chaos\Quadrifoglio_b8d5a8deddba2326.json"
"?? PLACEHOLDER","Rampino","Rampino_773afe5f357947b7.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Rampino_773afe5f357947b7.json"
"?? PLACEHOLDER","Razioni da Viaggio (1 giorno)","Razioni_da_Viaggio_8c1fc4ca62f8d45e.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Razioni_da_Viaggio_8c1fc4ca62f8d45e.json"
"?? PLACEHOLDER","Rete con Pesi","Rete_con_Pesi_00087b72ccc85dd4.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Rete_con_Pesi_00087b72ccc85dd4.json"
"?? PLACEHOLDER","Rete per Mostri","Rete_per_Mostri_00d1518fdb648a28.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Rete_per_Mostri_00d1518fdb648a28.json"
"?? PLACEHOLDER","Ricettatore","Ricettatore_c6b5ed14eda9e0c6.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Ricettatore_c6b5ed14eda9e0c6.json"
"?? PLACEHOLDER","Rigogolo Dorato","Rigogolo_Dorato_8253181f79f2c0c1.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Rigogolo_Dorato_8253181f79f2c0c1.json"
"?? PLACEHOLDER","Rondine","Rondine_0632dbfb490dee6d.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Rondine_0632dbfb490dee6d.json"
"?? PLACEHOLDER","Sacca da Viaggio","Sacca_da_Viaggio_9011460d40f773a0.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Sacca_da_Viaggio_9011460d40f773a0.json"
"?? PLACEHOLDER","Sacco","Sacco_81c2ab1ca91a40e7.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Sacco_81c2ab1ca91a40e7.json"
"?? PLACEHOLDER","Sangue Nero","Sangue_Nero_e4449d568b409a4c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Sangue_Nero_e4449d568b409a4c.json"
"?? PLACEHOLDER","Sapone","Sapone_8a9850e62169431f.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Sapone_8a9850e62169431f.json"
"?? PLACEHOLDER","Schinieri di Piastre","Schinieri_di_Piastre_a193d292b83d491c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Schinieri_di_Piastre_a193d292b83d491c.json"
"?? PLACEHOLDER","Schinieri Nilfgaardiani","Schinieri_Nilfgaardiani_2af41ab1860f4397.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Schinieri_Nilfgaardiani_2af41ab1860f4397.json"
"?? PLACEHOLDER","Schinieri Redaniani","Schinieri_Redaniani_0c699eff0463498c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Schinieri_Redaniani_0c699eff0463498c.json"
"?? PLACEHOLDER","Scorpione (Balista)","Scorpione_(Balista)_00056b29e0b098b1.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scorpione_(Balista)_00056b29e0b098b1.json"
"?? PLACEHOLDER","Scrigno di Legno","Scrigno_di_Legno_edb3a5939fc8691c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Scrigno_di_Legno_edb3a5939fc8691c.json"
"?? PLACEHOLDER","Scudo da Razziatore Skellige","Scudo_da_Razziatore_Skellige_18dddff08cf94cc5.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Scudo_da_Razziatore_Skellige_18dddff08cf94cc5.json"
"?? PLACEHOLDER","Scudo d???Acciaio a Goccia","Scudo_dAcciaio_a_Goccia_6a75a26b4acf4556.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Scudo_dAcciaio_a_Goccia_6a75a26b4acf4556.json"
"?? PLACEHOLDER","Scudo di Cuoio","Scudo_di_Cuoio_4d36f23940c749f6.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Scudo_di_Cuoio_4d36f23940c749f6.json"
"?? PLACEHOLDER","Scudo Kaedweni","Scudo_Kaedweni_369b6baa241b4b57.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Scudo_Kaedweni_369b6baa241b4b57.json"
"?? PLACEHOLDER","Scudo Temeriano","Scudo_Temeriano_970be8417e1c4200.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-armor\Scudo_Temeriano_970be8417e1c4200.json"
"?? PLACEHOLDER","Scuola del Gatto (Acciaio)","Scuola_del_Gatto_(Acciaio)_005fa8be7e76d4c8.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_del_Gatto_(Acciaio)_005fa8be7e76d4c8.json"
"?? PLACEHOLDER","Scuola del Gatto (Argento)","Scuola_del_Gatto_(Argento)_00eb803e8f4e8a18.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_del_Gatto_(Argento)_00eb803e8f4e8a18.json"
"?? PLACEHOLDER","Scuola del Gatto (Balestra)","Scuola_del_Gatto_(Balestra)_0005a034f2852a18.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_del_Gatto_(Balestra)_0005a034f2852a18.json"
"?? PLACEHOLDER","Scuola del Grifone (Acciaio)","Scuola_del_Grifone_(Acciaio)_00c68a08768b3218.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_del_Grifone_(Acciaio)_00c68a08768b3218.json"
"?? PLACEHOLDER","Scuola del Grifone (Argento)","Scuola_del_Grifone_(Argento)_003b7935a5eab648.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_del_Grifone_(Argento)_003b7935a5eab648.json"
"?? PLACEHOLDER","Scuola del Grifone (Balestra)","Scuola_del_Grifone_(Balestra)_000cc0c22629165e.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_del_Grifone_(Balestra)_000cc0c22629165e.json"
"?? PLACEHOLDER","Scuola del Lupo (Acciaio)","Scuola_del_Lupo_(Acciaio)_000ee05377296736.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_del_Lupo_(Acciaio)_000ee05377296736.json"
"?? PLACEHOLDER","Scuola del Lupo (Argento)","Scuola_del_Lupo_(Argento)_0056fd9c47752d18.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_del_Lupo_(Argento)_0056fd9c47752d18.json"
"?? PLACEHOLDER","Scuola della Lumaca (Acciaio)","Scuola_della_Lumaca_(Acciaio)_0007f981d977aaec.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_della_Lumaca_(Acciaio)_0007f981d977aaec.json"
"?? PLACEHOLDER","Scuola della Lumaca (Argento)","Scuola_della_Lumaca_(Argento)_0004a8f80211769c.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_della_Lumaca_(Argento)_0004a8f80211769c.json"
"?? PLACEHOLDER","Scuola della Manticora (Acciaio)","Scuola_della_Manticora_(Acciaio)_00c8757ce11b1778.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_della_Manticora_(Acciaio)_00c8757ce11b1778.json"
"?? PLACEHOLDER","Scuola della Manticora (Argento)","Scuola_della_Manticora_(Argento)_00ccb4382fba9b98.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_della_Manticora_(Argento)_00ccb4382fba9b98.json"
"?? PLACEHOLDER","Scuola della Vipera (Acciaio)","Scuola_della_Vipera_(Acciaio)_007aaca1e51e3768.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_della_Vipera_(Acciaio)_007aaca1e51e3768.json"
"?? PLACEHOLDER","Scuola della Vipera (Argento)","Scuola_della_Vipera_(Argento)_0053aa0f430b0378.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_della_Vipera_(Argento)_0053aa0f430b0378.json"
"?? PLACEHOLDER","Scuola della Vipera (Zanna)","Scuola_della_Vipera_(Zanna)_00091b914a4c2757.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_della_Vipera_(Zanna)_00091b914a4c2757.json"
"?? PLACEHOLDER","Scuola dell'Orso (Acciaio)","Scuola_dellOrso_(Acciaio)_000d890e417f601d.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_dellOrso_(Acciaio)_000d890e417f601d.json"
"?? PLACEHOLDER","Scuola dell'Orso (Argento)","Scuola_dellOrso_(Argento)_003af6d3fb73c238.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_dellOrso_(Argento)_003af6d3fb73c238.json"
"?? PLACEHOLDER","Scuola dell'Orso (Balestra)","Scuola_dellOrso_(Balestra)_006d87c91fc31f98.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Scuola_dellOrso_(Balestra)_006d87c91fc31f98.json"
"?? PLACEHOLDER","Sella","Sella_ef5c5e5ae0defac6.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Sella_ef5c5e5ae0defac6.json"
"?? PLACEHOLDER","Sella da Cavalleria","Sella_da_Cavalleria_e9c783549f6bb94b.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Sella_da_Cavalleria_e9c783549f6bb94b.json"
"?? PLACEHOLDER","Sella da Corsa","Sella_da_Corsa_a3e78b9256db97b7.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-transports\Sella_da_Corsa_a3e78b9256db97b7.json"
"?? PLACEHOLDER","Sentinella dell'Abisso","Sentinella_dell'Abisso_f1a2b3c4d5e6f7a8.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Sentinella_dell'Abisso_f1a2b3c4d5e6f7a8.json"
"?? PLACEHOLDER","Simbolo Sacro","Simbolo_Sacro_9122c168f86b758b.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-equipment\Simbolo_Sacro_9122c168f86b758b.json"
"?? PLACEHOLDER","Siringa da Campo","Siringa_da_Campo_0003bd37bb9ce125.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Siringa_da_Campo_0003bd37bb9ce125.json"
"?? PLACEHOLDER","Spada da Cavalleria Vrihedd","Spada_da_Cavalleria_Vrihedd_008e2126fde3c528.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Spada_da_Cavalleria_Vrihedd_008e2126fde3c528.json"
"?? PLACEHOLDER","Spada d???Arme","Spada_dArme_8202b4553ca74b4d.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Spada_dArme_8202b4553ca74b4d.json"
"?? PLACEHOLDER","Spada d'acciaio da witcher","Spada_dacciaio_da_witcher_b8b690f688a77656.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Spada_dacciaio_da_witcher_b8b690f688a77656.json"
"?? PLACEHOLDER","Spada d'argento da witcher","Spada_dargento_da_witcher_98a5095142388ea4.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-special\Spada_dargento_da_witcher_98a5095142388ea4.json"
"?? PLACEHOLDER","Spada di Ferro","Spada_di_Ferro_86a50ea90ac24ed7.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Spada_di_Ferro_86a50ea90ac24ed7.json"
"?? PLACEHOLDER","Spada Ducale","Spada_Ducale.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\racconti\witcher-weapons-racconti\Spada_Ducale.json"
"?? PLACEHOLDER","Spada Lunare","Spada_Lunare_a2b3c4d5e6f7a8b9.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Spada_Lunare_a2b3c4d5e6f7a8b9.json"
"?? PLACEHOLDER","Spada Meteoritica","Spada_Meteoritica_000cc4258e8e7e53.json","E:\AntigravitiProgetti\CompendioTheWitcher\_tools\src-packs\EQUIPAGGIAMENTO\base\witcher-weapons\Spada_Meteoritica_000cc4258e8e7e53.json"
